PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;RANG;male;female;juv;indet;ABONDANCE_TOTALE;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;LIMOUSIN;CORREZE;19;19075;Espagnac;;RMQS_2025;ECO&SOLS;C.VERSAVEL, H.SUAREZ, S.PRUNOT;;RMQS_25_ESPAGNAC_1584;RMQS_25_ESPAGNAC_1584_GPD1;45.25098014;1.916889536;550;45754;45783;Prairie permanente;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T50;FNOE-689;philoscia muscorum;ES;2;3;;;5;;;F.NOEL;ECO&SOLS;46008;
France;LIMOUSIN;CORREZE;19;19075;Espagnac;;RMQS_2025;ECO&SOLS;C.VERSAVEL, H.SUAREZ, S.PRUNOT;;RMQS_25_ESPAGNAC_1584;RMQS_25_ESPAGNAC_1584_GPD3;45.25098014;1.916889536;550;45754;45783;Prairie permanente;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T52;FNOE-691;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;LIMOUSIN;CORREZE;19;19075;Espagnac;;RMQS_2025;ECO&SOLS;C.VERSAVEL, H.SUAREZ, S.PRUNOT;;RMQS_25_ESPAGNAC_1584;RMQS_25_ESPAGNAC_1584_PB10;45.25098014;1.916889536;550;45754;45783;Prairie permanente;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T53;FNOE-692;philoscia muscorum;ES;2;;;;2;;;F.NOEL;ECO&SOLS;46008;
France;LIMOUSIN;CORREZE;19;19075;Espagnac;;RMQS_2025;ECO&SOLS;C.VERSAVEL, H.SUAREZ, S.PRUNOT;;RMQS_25_ESPAGNAC_1584;RMQS_25_ESPAGNAC_1584_PB6;45.25098014;1.916889536;550;45754;45783;Prairie permanente;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T54;FNOE-693;philoscia muscorum;ES;1;1;;;2;;;F.NOEL;ECO&SOLS;46008;
France;LIMOUSIN;CORREZE;19;19075;Espagnac;;RMQS_2025;ECO&SOLS;C.VERSAVEL, H.SUAREZ, S.PRUNOT;;RMQS_25_ESPAGNAC_1584;RMQS_25_ESPAGNAC_1584_PB8;45.25098014;1.916889536;550;45754;45783;Prairie permanente;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T55;FNOE-694;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CENTRE;INDRE-ET-LOIRE;37;37109;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_PB4;47.40031524;0.624080303;92;45736;45762;Culture (prairie avec repousse moutarde);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T59;FNOE-698;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40105;Garein;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_GAREIN_1911;RMQS_25_GAREIN_1911_PB1;44.05972178; -0.668889748;92;45755;45776;Pinède (plantation);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T61;FNOE-700;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40105;Garein;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_GAREIN_1911;RMQS_25_GAREIN_1911_PB2;44.05972178; -0.668889748;92;45755;45776;Pinède (plantation);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T63;FNOE-702;philoscia muscorum;ES;;;;4;4;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40105;Garein;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_GAREIN_1911;RMQS_25_GAREIN_1911_PB3;44.05972178; -0.668889748;92;45755;45776;Pinède (plantation);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T64;FNOE-703;philoscia muscorum;ES;1;1;;;2;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40105;Garein;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_GAREIN_1911;RMQS_25_GAREIN_1911_TM1;44.05972178; -0.668889748;92;45755;45755;Pinède (plantation);;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T65;FNOE-704;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40105;Garein;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_GAREIN_1911;RMQS_25_GAREIN_1911_TM2;44.05972178; -0.668889748;92;45755;45755;Pinède (plantation);;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T69;FNOE-708;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40105;Garein;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_GAREIN_1911;RMQS_25_GAREIN_1911_TM3;44.05972178; -0.668889748;92;45755;45755;Pinède (plantation);;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T70;FNOE-709;philoscia muscorum;ES;;2;;;2;;;F.NOEL;ECO&SOLS;46008;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_PB5;48.38486088;-0.483534692;275;45747;45775;Monoculture (blé);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T74;FNOE-713;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;LIMOUSIN;CREUSE;23;23101;Jouillat;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190620;RMQS_25_JOUILLAT_1295;RMQS_25_JOUILLAT_1295_PB4;46.25880373;1.908024687;353;45742;45772;Prairie permanente;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T79;FNOE-718;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_GPD2;43.52529907;2.127940412;215;45741;45770;Monoculture (féverolle);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B8_T89;FNOE-728;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_GPD1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T60;FNOE-791;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_GPD2;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T61;FNOE-792;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_GPD3;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T62;FNOE-793;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB1;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T64;FNOE-795;philoscia muscorum;ES;;2;;;2;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB3;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T65;FNOE-796;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB4;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T66;FNOE-797;philoscia muscorum;ES;1;1;;;2;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB7;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T67;FNOE-798;philoscia muscorum;ES;1;1;;;2;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB8;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T68;FNOE-799;philoscia muscorum;ES;1;1;1;;3;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_PB9;49.13732052;1.45211861;40;45763;45792;Prairie de fauche;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T70;FNOE-801;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_TM1;49.13732052;1.45211861;40;45763;45763;Prairie de fauche;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T71;FNOE-802;philoscia muscorum;ES;1;1;;;2;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_TM2;49.13732052;1.45211861;40;45763;45763;Prairie de fauche;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T72;FNOE-803;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_TM3;49.13732052;1.45211861;40;45763;45763;Prairie de fauche;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T73;FNOE-804;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;HAUTE-NORMANDIE;EURE;27;27477;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_TM5;49.13732052;1.45211861;40;45763;45763;Prairie de fauche;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T74;FNOE-805;philoscia muscorum;ES;;3;;;3;;;F.NOEL;ECO&SOLS;46008;
France;NORD-PAS-DE-CALAIS;PAS-DE-CALAIS;62;62734;Sailly-en-Ostrevent;;RMQS_2025;EODD;Estelle D., Charlotte G., Tony M., Quentin V.;;RMQS_25_SAILLY-EN-OSTREVENT_53;RMQS_25_SAILLY-EN-OSTREVENT_53_DVAC;50.28536452;2.994858636;40;45812;45812;Prairie permanente;;DVAC100;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B9_T89;FNOE-821;philoscia muscorum;ES;;;;4;4;;;F.NOEL;ECO&SOLS;46008;
France;NORD-PAS-DE-CALAIS;PAS-DE-CALAIS;62;62734;Sailly-en-Ostrevent;;RMQS_2025;EODD;Estelle D., Charlotte G., Tony M., Quentin V.;;RMQS_25_SAILLY-EN-OSTREVENT_53;RMQS_25_SAILLY-EN-OSTREVENT_53_TM4;50.28536452;2.994858636;40;45783;45783;Prairie permanente;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T1;FNOE-833;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;AUBE;10;10340;Saint-Germain;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;45729;45729;Jachère;;DVAC100;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T7;FNOE-839;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;RHONE-ALPES;ARDECHE;7;7242;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;45805;45805;Prairie;;DVAC100;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T26;FNOE-855;philoscia muscorum;ES;;;;7;7;;;F.NOEL;ECO&SOLS;46008;
France;RHONE-ALPES;ARDECHE;7;7242;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_PB6;44.65343699;4.53268626;723;45777;45805;Prairie;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T28;FNOE-857;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;RHONE-ALPES;ARDECHE;7;7242;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_PB9;44.65343699;4.53268626;723;45777;45805;Prairie;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T29;FNOE-858;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;RHONE-ALPES;ARDECHE;7;7242;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_TM4;44.65343699;4.53268626;723;45777;45777;Prairie;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T31;FNOE-860;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40287;Sanguinet;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_SANGUINET_1778;RMQS_25_SANGUINET_1778_GPD2;44.47916644; -1.093611401;23;45756;45782;Pinède (plantation);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T47;FNOE-883;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40287;Sanguinet;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_SANGUINET_1778;RMQS_25_SANGUINET_1778_GPD3;44.47916644; -1.093611401;23;45756;45782;Pinède (plantation);;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T48;FNOE-884;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;AQUITAINE;LANDES;40;40287;Sanguinet;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_SANGUINET_1778;RMQS_25_SANGUINET_1778_TM2;44.47916644; -1.093611401;23;45756;45756;Pinède (plantation);;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T49;FNOE-885;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;LORRAINE;MEUSE;55;55506;Thillombois;;RMQS_2025;EODD;Hugo B., Amal B., Tom K.;;RMQS_25_THILLOMBOIS_347;RMQS_25_THILLOMBOIS_347_PB1;48.9551256;5.3796215;285;45798;45827;Forêt;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T61;FNOE-897;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;LORRAINE;MEUSE;55;55506;Thillombois;;RMQS_2025;EODD;Hugo B., Amal B., Tom K.;;RMQS_25_THILLOMBOIS_347;RMQS_25_THILLOMBOIS_347_PB9;48.9551256;5.3796215;285;45798;45827;Forêt;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T62;FNOE-898;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_GPD1;49.4013889;4.745555601;137;45797;45826;Forêt feuillus;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T68;FNOE-904;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_GPD2;49.4013889;4.745555601;137;45797;45826;Forêt feuillus;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T70;FNOE-906;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_PB1;49.4013889;4.745555601;137;45797;45826;Forêt feuillus;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T76;FNOE-912;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_PB5;49.4013889;4.745555601;137;45797;45826;Forêt feuillus;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T78;FNOE-914;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_PB7;49.4013889;4.745555601;137;45797;45826;Forêt feuillus;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T79;FNOE-915;philoscia muscorum;ES;;1;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_TM4;49.4013889;4.745555601;137;45797;45797;Forêt feuillus;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T84;FNOE-920;philoscia muscorum;ES;1;;;;1;;;F.NOEL;ECO&SOLS;46008;
France;CHAMPAGNE-ARDENNE;ARDENNES;8;8490;Vouziers;Le Chalan;RMQS_2025;EODD;Hugo B., Amal B. Sophie P., Louann G;;RMQS_25_VOUZIERS_210;RMQS_25_VOUZIERS_210_TM5;49.4013889;4.745555601;137;45797;45797;Forêt feuillus;;Tri manuel;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B10_T86;FNOE-922;philoscia muscorum;ES;;3;;;3;;;F.NOEL;ECO&SOLS;46008;
;;;;;;;RMQS_2024;;;;;RMQS_2024_VITRY-EN-MONTAGNE_812_PB2;;;;;;;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B1_T1;FNOE-1;philoscia muscorum;ES;;1;;;1;;;F.NOEL;;45595;
;;;;;;;RMQS_2024;;;;;RMQS_2024_VITRY-EN-MONTAGNE_812_PB3;;;;;;;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B1_T2;FNOE-2;philoscia muscorum;ES;;;;;4;secs;;F.NOEL;;45595;
;;;;;;;RMQS_2024;;;;;RMQS_2024_VITRY-EN-MONTAGNE_812_PB4;;;;;;;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B1_T3;FNOE-3;philoscia muscorum;ES;2;;;;2;;;F.NOEL;;45595;
;;;;;;;RMQS_2024;;;;;RMQS_2024_AUXERRE_805_PB1;;;;;;;;Pitfall;;Malacostraca;Isopoda;Philosciidae;237061;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);ISO_B1_T4;FNOE-4;philoscia muscorum;ES;22;9;;;31;;;F.NOEL;;45595;
