PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;male;femelle;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;Photos;ENVOI_CARDOBS
France;CHAMPAGNE-ARDENNE;AUBE;10;10340;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;13/03/2025;13/03/2025;Jachère;;DVAC;;Insecta;Hymenoptera;Formicidae;52817;ES;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B15_T49;NHEN-34073;lasius niger;63;;;;63;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_TM3;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198219;GN;Tapinoma;Tapinoma Förster, 1850;E&S_FO_B15_T50;NHEN-34074;Tapinoma;;;;2;2;#N/A;Tapinoma gr.nigerrimum;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_TM3;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219519;ES;Camponotus piceus;Camponotus piceus (Leach, 1825);E&S_FO_B15_T51;NHEN-34075;camponotus piceus;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_TM2;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219451;ES;Crematogaster auberti;Crematogaster auberti Emery, 1869;E&S_FO_B15_T52;NHEN-34076;crematogaster auberti;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10340;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_TM1;48.256982;4.043257;115;13/03/2025;13/03/2025;Jachère;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52817;ES;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B15_T53;NHEN-34077;lasius niger;;;;29;29;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10340;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_TM3;48.256982;4.043257;115;13/03/2025;13/03/2025;Jachère;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219482;ES;Lasius flavus;Lasius flavus (Fabricius, 1782);E&S_FO_B15_T54;NHEN-34078;Lasius flavus;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10340;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_TM5;48.256982;4.043257;115;13/03/2025;13/03/2025;Jachère;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219482;ES;Lasius flavus;Lasius flavus (Fabricius, 1782);E&S_FO_B15_T55;NHEN-34079;Lasius flavus;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_TM5;48.25073531;4.693435729;193;12/03/2025;12/03/2025;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;197741;GN;Solenopsis;Solenopsis Westwood, 1840;E&S_FO_B15_T56;NHEN-34080;solenopsis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;MIDI-PYRENEES;HAUTES-PYRENEES;65;65074;Bazordan;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_TM1;43.22370676;0.554718033;380;26/03/2025;26/03/2025;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52809;ES;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B15_T57;NHEN-34081;Myrmica scabrinodis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;MIDI-PYRENEES;HAUTES-PYRENEES;65;65074;Bazordan;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_TM1;43.22370676;0.554718033;380;26/03/2025;26/03/2025;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;ES;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B15_T58;NHEN-34082;hypoponera eduardi;;;;17;17;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_TM1;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52779;ES;Camponotus aethiops;Camponotus aethiops (Latreille, 1798);E&S_FO_B15_T59;NHEN-34083;camponotus aethiops;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_TM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628337;ES;Myrmica spinosior;Myrmica spinosior Santschi, 1931;E&S_FO_B15_T60;NHEN-34084;Myrmica spinosior;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_TM6;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628337;ES;Myrmica spinosior;Myrmica spinosior Santschi, 1931;E&S_FO_B15_T61;NHEN-34085;Myrmica spinosior;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;04/04/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB1;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;1894;ES;Alopecosa albofasciata;Alopecosa albofasciata (Brullé, 1832);E&S_AR_B65_T68;NHEN-34904;alopecosa albofasciata;;;1;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB1;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T69;NHEN-34905;zodarion;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB1;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T70;NHEN-34906;pelecopsis inedita;1;;;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB1;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233763;ES;Styloctetor romanus;Styloctetor romanus (O. Pickard-Cambridge, 1873);E&S_AR_B65_T71;NHEN-34907;styloctetor romanus;;1;;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB2;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1642;ES;Xysticus ferrugineus;Xysticus ferrugineus Menge, 1876;E&S_AR_B65_T72;NHEN-34908;xysticus ferrugineus;1;;;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB2;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Clubionidae;#N/A;ES;Porrhoclubiona decora;Porrhoclubiona decora (Blackwall 1859);E&S_AR_B65_T73;NHEN-34909;Porrhoclubiona decora;1;;;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B65_T74;NHEN-34910;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T75;NHEN-34911;nomisia;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T76;NHEN-34912;pelecopsis inedita;;2;;;2;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;234163;ES;Ozyptila sanctuaria;Ozyptila sanctuaria (O. Pickard-Cambridge, 1871);E&S_AR_B65_T77;NHEN-34913;ozyptila sanctuaria;;1;;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T78;NHEN-34914;nomisia;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T79;NHEN-34915;zodarion;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T80;NHEN-34916;pelecopsis inedita;1;1;;;2;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;199101;GN;Xysticus;Xysticus C.L. Koch, 1835;E&S_AR_B65_T81;NHEN-34917;xysticus;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;458717;ES;Typhochrestus bogarti;Typhochrestus bogarti Bosmans, 1990;E&S_AR_B65_T82;NHEN-34918;typhochrestus bogarti;;1;;;1;DD;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1642;ES;Xysticus ferrugineus;Xysticus ferrugineus Menge, 1876;E&S_AR_B65_T83;NHEN-34919;xysticus ferrugineus;2;;;;2;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B65_T84;NHEN-34920;xysticus kochi;1;1;;;2;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;1894;ES;Alopecosa albofasciata;Alopecosa albofasciata (Brullé, 1832);E&S_AR_B65_T85;NHEN-34921;alopecosa albofasciata;;1;;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T86;NHEN-34922;nomisia;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B65_T87;NHEN-34923;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Salticidae;234020;ES;Phlegra bresnieri;Phlegra bresnieri (Lucas, 1846);E&S_AR_B65_T88;NHEN-34924;phlegra bresnieri;1;;;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T89;NHEN-34925;pelecopsis inedita;1;1;;;2;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;653737;ES;Zodarion gracilitibiale;Zodarion gracilitibiale Denis, 1934;E&S_AR_B65_T90;NHEN-34926;zodarion gracitibiale;1;;;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T91;NHEN-34927;zodarion;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;907604;ES;Haplodrassus rufipes;Haplodrassus rufipes (Lucas, 1846);E&S_AR_B65_T92;NHEN-34928;haplodrassus rufipes;;1;;;1;DD;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB6;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T93;NHEN-34929;zodarion;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB7;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;233876;ES;Hogna radiata;Hogna radiata (Latreille, 1817);E&S_AR_B65_T94;NHEN-34930;hogna radiata;;;1;;1;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB7;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T95;NHEN-34931;pelecopsis inedita;2;1;;;3;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;1894;ES;Alopecosa albofasciata;Alopecosa albofasciata (Brullé, 1832);E&S_AR_B65_T96;NHEN-34932;alopecosa albofasciata;;;3;;3;LC;;;N.HENON;ECO&SOLS;26/05/2025;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;19/03/2025;16/04/2025;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T97;NHEN-34933;nomisia;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;26/05/2025;;
