no_campagne;id_site;date_complete;insee_commune;nom_commune;code_dept;site_officiel;x_theo;y_theo;classe_mat1p_million_dexpert;libelle_mat1p_million_dexpert;classe_mat2p_million_dexpert;libelle_mat2p_million_dexpert;classe_mat3p_million_dexpert;libelle_mat3p_million_dexpert;rp_95_nom;rp_2008_nom;rp_95_ger;signific_ger_95;rp_2008_ger;signific_ger_2008;occupation1;desc_code_occupation1;occupation3;desc_code_occupation3
1;1772;02/06/2005;5124;LA ROCHETTE;5;True;950105.85;6395173;140;Glaciofluvial drift;ND;ND;ND;ND;CALCISOL colluvial pachique, caillouteux, issu d'un melange de colluvions et moraine.;ND;24;CALCISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1773;31/08/2005;5114;REALLON;5;True;966089.18;6395035.1;900;Other rocks;ND;ND;ND;ND;COLLUVIOSOL calcique, caillouteux issu d'eboulis terreux a  cailloux basiques et calcaire;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1774;19/10/2006;5128;SAINT-ANDRE-D'EMBRUN;5;True;982072.45;6394897.05;215;Hard limestone;ND;ND;ND;ND;CALCISOL lithique a  dysmoder;ND;24;CALCISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1778;19/09/2006;40287;SANGUINET;40;True;374570.2;6384024.78;430;Eolian sands;ND;ND;ND;ND;PODZOSOL durique redoxique  sableux a  dysmoder issu de Sable des Landes, sous Pin maritime;ND;104;PODZOSOL DURIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1779;25/01/2007;33260;LUGOS;33;True;390553.47;6383893.81;410;Old sandy sedimentary deposits;ND;ND;ND;ND;PODZOSOL humo-durique sur sable des Landes;ND;107;PODZOSOL HUMO-DURIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1780;16/04/2007;33202;HOSTENS;33;True;406536.81;6383762.65;430;Eolian sands;ND;ND;ND;ND;PODZOSOL DURIQUE REDOXIQUE a  nappe profonde a  mor;ND;104;PODZOSOL DURIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1781;25/04/2007;33310;ORIGNE;33;True;422520.16;6383631.24;430;Eolian sands;ND;ND;ND;ND;PODZOSOL MEUBLE a€ HORIZON REDOXIQUE DE PROFONDEUR a  nappe a  mor;ND;108;PODZOSOL MEUBLE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1782;05/03/2007;33357;ROAILLAN;33;True;438503.5;6383499.61;ND;ND;ND;ND;ND;ND;BRUNISOL OLIGOSATURE REDOXIQUE sableux a  horizon redoxique profond a  mesomull;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1783;18/04/2007;33508;SAVIGNAC;33;True;454486.79;6383367.8;ND;ND;ND;ND;ND;ND;BRUNISOL SATURE-REDUCTISOL;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1784;16/11/2006;47233;SAINTE-BAZEILLE;47;True;470470.05;6383235.85;350;Calcareous clay;ND;ND;ND;ND;FLUVIOSOL limoneux;ND;47;FLUVIOSOL;ND;ND;1;successions culturales;111;monoculture
1;1785;15/11/2006;47216;PUYMICLAN;47;True;486453.37;6383103.7;630;Flysch and Molasse;ND;ND;ND;ND;LUVISOL redoxique sablo-limoneux profond;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1786;14/11/2006;47182;MONTASTRUC;47;True;502436.76;6382971.32;630;Flysch and Molasse;ND;ND;ND;ND;LUVISOL redoxique limoneux epais issu de Molasses de l'Agenais;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1787;04/12/2006;47175;MONFLANQUIN;47;True;518420.2;6382838.74;630;Flysch and Molasse;ND;ND;ND;ND;NEOLUVISOL redoxique limoneux;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1788;01/02/2007;47284;SALLES;47;True;534403.62;6382705.98;300;Clayey materials;ND;ND;ND;ND;BRUNISOL OLIGOSATURE leptique oligo sature sur sables grossiers a  oligomull;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1789;31/05/2006;46231;PUY-L'EVEQUE;46;True;550387.03;6382573.12;450;Sandstone;210;Limestone;ND;ND;FERSIALSOL issu de gres de l'Eocene et de calcaire du secondaire, sol cultive au sommet d'1 plateau;ND;42;FERSIALSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1790;18/05/2006;46080;CRAYSSAC;46;True;566370.43;6382440.06;210;Limestone;ND;ND;ND;ND;FERSIALSOL LITHIQUE issu de calcaire du tertiaire, drainage modere, prairie permanente,arbre,arbust;ND;42;FERSIALSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1791;14/11/2006;46077;COURS;46;True;582353.81;6382306.78;210;Limestone;ND;ND;ND;ND;CALCOSOL issu de calcaire du Secondaire, argileux a  argilo-limoneux, a  drainage naturel modere.;ND;27;CALCOSOL;ND;ND;4;vignes vergers et cultures perennes arbustives;410;vigne (en culture pure)
1;1792;09/01/2007;46299;SAULIAC-SUR-CELE;46;True;598337.15;6382173.33;215;Hard limestone;ND;ND;ND;ND;RENDISOL  a  amphimull;ND;125;RENDISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1793;11/01/2007;46056;CARAYAC;46;True;614320.49;6382039.71;300;Clayey materials;ND;ND;ND;ND;CALCISOL;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1794;10/01/2007;12272;SONNAC;12;True;630303.83;6381905.87;741;Micaschists;ND;ND;ND;ND;ALOCRISOL  a  mesomull-oligomull;ND;1;ALOCRISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1795;26/10/2007;12100;FIRMI;12;True;646287.18;6381771.88;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL issu d'alluvions du quaternaire, argilo-sableux a  sablo-argileux.;ND;47;FLUVIOSOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;1796;12/10/2006;12161;MOURET;12;True;662270.51;6381637.78;450;Sandstone;600;Detrital formations;ND;ND;BRUNISOL COLLUVIAL issu de Pelite et de Gres alteres du Permien a  drainage naturel imparfait.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1798;11/10/2006;12187;PRADES-D'AUBRAC;12;True;694237.1;6381368.9;742;Slates;ND;ND;ND;ND;ALOCRISOL issu de schistes ardoisiers du Primaire a  drainage naturel modere.;ND;1;ALOCRISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1799;03/05/2007;48073;LES HERMAUX;48;True;710220.39;6381234.16;510;Residual loam;ND;ND;ND;ND;BRUNISOL ANDIQUE OLIGOSATURE a  charge graveleuse d'origine colluviale a  moder;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1800;09/05/2007;48072;GREZES;48;True;726203.61;6381099.2;210;Limestone;ND;ND;ND;ND;RENDOSOL d'altitude issu de calcaire sparitique a  veinules de calcite.;ND;126;RENDOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1802;25/04/2007;48027;LE BLEYMARD;48;True;758170.29;6380828.7;750;Other metamorphic rocks;ND;ND;ND;ND;BRUNISOL MESOSATURE solum alteritique sur schistes redresses a  hemimoder;ND;17;BRUNISOL MESOSATURE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1803;07/05/2009;48119;PREVENCHERES;48;True;774153.55;6380693.16;740;Schists;ND;ND;ND;ND;RANKOSOL limono-sableux issu de schistes sericiteux sous foret de pins sylvestres;ND;115;RANKOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1804;06/12/2008;7213;SAINT-ANDRE-LACHAMP;7;True;790136.74;6380557.36;741;Micaschists;ND;ND;ND;ND;RANKOSOL (acide) sur micaschiste;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1805;26/11/2008;7023;BALAZUC;7;True;806119.94;6380421.37;210;Limestone;ND;ND;ND;ND;RENDOSOL (calcaire);ND;126;RENDOSOL;ND;ND;6;milieux naturels particuliers;612;fruticees sclerophylles (maquis, garrigue)
1;1806;30/01/2007;7332;VALVIGNERES;7;True;822103.14;6380285.23;300;Clayey materials;ND;ND;ND;ND;CALCISOL a  charge calcaire, pierreux, de versant;ND;24;CALCISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1807;26/04/2006;26085;CHATEAUNEUF-DU-RHONE;26;True;838086.35;6380149;510;Residual loam;ND;ND;ND;ND;NEOLUVISOL limono-argileux, non caillouteux, redoxique, issu de limon sur terrasse fluviatile.;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1808;27/11/2006;26003;ALEYRAC;26;True;854069.55;6380012.6;230;Marl;310;Old clayey sedimentary deposits;ND;ND;CALCOSOL argilo-sableux redoxique, issu de marnes a  silex.;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1809;14/12/2006;26373;VESC;26;True;870052.71;6379875.94;150;Colluvium;ND;ND;ND;ND;Rendosol-Calcosol humifere, limono-argileux, a  blocs calcaires, de versant;ND;126;RENDOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1810;23/03/2009;26012;ARNAYON;26;True;886035.78;6379739.08;209;drift or residuum of calcareous rocks;ND;ND;ND;ND;CALCOSOL COLLUVIAL argilo-limoneux, caillouteux, profond, issu d'eboulis de calcaires durs.;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1811;13/03/2007;26361;VALDROME;26;True;902018.81;6379602.1;150;Colluvium;ND;ND;ND;ND;RENDOSOL argilo-limoneux, graveleux, redoxique, issu de marnes;ND;126;RENDOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1812;22/11/2006;5008;ASPREMONT;5;True;918001.92;6379464.88;230;Marl;ND;ND;ND;ND;BRUNISOL SATURE-REDOXISOL a  nappe perchee temporaire a  charge grossiere d'orig. colluviale a  dysmull;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1813;13/04/2005;5168;SIGOYER;5;True;933985.07;6379327.41;150;Colluvium;ND;ND;ND;ND;CALCISOL epais, argileux issu d'eboulis calcaire;ND;24;CALCISOL;ND;ND;4;vignes vergers et cultures perennes arbustives;420;verger (culture pure)
1;1814;01/06/2005;5115;REMOLLON;5;True;949968.18;6379189.75;110;River alluvium;ND;ND;ND;ND;REDUCTISOL TYPIQUE fluvique calcaire limono sableux issu des alluvions recentes de la Durance;ND;122;REDUCTISOL TYPIQUE;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1815;26/10/2006;4198;SAINT-VINCENT-LES-FORTS;4;True;965951.27;6379051.9;230;Marl;ND;ND;ND;ND;CALCOSOL a  horizon A1 a  charge caillouteuse d'origine colluviale a  oligomull;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1816;21/06/2005;5098;LES ORRES;5;True;981934.34;6378913.89;140;Glaciofluvial drift;ND;ND;ND;ND;COLLUVIOSOL acide sablo limoneux issu de l'alteration de la moraine de fond d'un glacier rocheux;ND;34;COLLUVIOSOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1817;25/10/2006;4062;LA CONDAMINE-CHATELARD;4;True;997917.41;6378775.77;630;Flysch and Molasse;ND;ND;ND;ND;REGOSOL CALCAIRE  a  moder;ND;124;REGOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1818;28/06/2006;4100;LARCHE;4;True;1013900.46;6378637.45;140;Glaciofluvial drift;ND;ND;ND;ND;rendisol issu de moraines de fond de glacier rocheux, a  horiron discontinu caillouteux en profondeur;ND;125;RENDISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1819;14/09/2007;40108;GASTES;40;True;358456.14;6368172.34;440;Coastal sands (Dune sands);ND;ND;ND;ND;ARENOSOL de dune littorale;ND;15;ARENOSOL;ND;ND;6;milieux naturels particuliers;632;dunes cotieres et plages de sable
1;1820;12/12/2006;40217;PARENTIS-EN-BORN;40;True;374439.21;6368041.53;410;Old sandy sedimentary deposits;ND;ND;ND;ND;PODZOSOL;ND;103;PODZOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1821;17/09/2006;40295;SAUGNACQ-ET-MURET;40;True;390422.34;6367910.6;430;Eolian sands;ND;ND;ND;ND;PODZOSOL OCRIQUE a€ HORIZON REDOXIQUE DE PROFONDEUR a  nappe a  moder;ND;109;PODZOSOL OCRIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1822;29/09/2006;40032;BELHADE;40;True;406405.5;6367779.44;430;Eolian sands;ND;ND;ND;ND;PODZOSOL DURIQUE a€ HORIZON REDOXIQUE DE PROFONDEUR  a  dysmoder;ND;104;PODZOSOL DURIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1823;08/02/2006;33068;BOURIDEYS;33;True;422388.66;6367648.03;400;Sandy materials;ND;ND;ND;ND;PODZOSOL humique resature a  PODZOSOL meuble;ND;106;PODZOSOL HUMIQUE;ND;ND;1;successions culturales;111;monoculture
1;1824;15/11/2006;33046;BERNOS-BEAULAC;33;True;438371.78;6367516.42;430;Eolian sands;ND;ND;ND;ND;PODZOSOL MEUBLE sur paleocalcisol sur marnes a  moder;ND;108;PODZOSOL MEUBLE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1825;16/11/2006;33513;SILLAS;33;True;454354.88;6367384.63;ND;ND;ND;ND;ND;ND;BRUNISOL REDOXIQUE reductique a  moder;ND;16;BRUNISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1826;18/07/2008;47114;GREZET-CAVAGNAN;47;True;470337.97;6367252.65;210;Limestone;ND;ND;ND;ND;CALCOSOL epais, legerement redoxique, sur calcaire;ND;27;CALCOSOL;ND;ND;1;successions culturales;110;grandes cultures
1;1827;26/04/2007;47310;TONNEINS;47;True;486321.12;6367120.5;513;Clay loam;ND;ND;ND;ND;FLUVIOSOL;ND;47;FLUVIOSOL;ND;ND;1;successions culturales;111;monoculture
1;1828;21/02/2007;47306;LE TEMPLE-SUR-LOT;47;True;502304.34;6366988.11;110;River alluvium;ND;ND;ND;ND;NEOLUVISOL redoxique sur Molasse calcaire;ND;77;NEOLUVISOL;ND;ND;4;vignes vergers et cultures perennes arbustives;420;verger (culture pure)
1;1829;05/12/2006;47215;PUJOLS;47;True;518287.56;6366855.52;630;Flysch and Molasse;ND;ND;ND;ND;CALCOSOL;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1830;20/02/2007;82185;VALEILLES;82;True;534270.78;6366722.79;630;Flysch and Molasse;ND;ND;ND;ND;CALCISOL issu de molasse du Tertiaire, argilo-limoneux a  argilo-limono-sableux, a  drainage nat favo.;ND;24;CALCISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1831;25/07/2007;82117;MONTAIGU-DE-QUERCY;82;True;550254.01;6366589.92;217;Marly limestone;ND;ND;ND;ND;RENDOSOL issu de calcaire du Tertiaire, argilo-limoneux, a  drainage naturel favorable. Sol cultive.;ND;126;RENDOSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1832;31/01/2007;46335;VILLESEQUE;46;True;566237.25;6366456.84;150;Colluvium;ND;ND;ND;ND;CALCOSOL colluvial leptique a  amphimull;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1833;16/01/2007;46140;LABURGADE;46;True;582220.45;6366323.52;300;Clayey materials;ND;ND;ND;ND;RENDOSOL  a  eumull;ND;126;RENDOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1834;17/01/2007;46328;VARAIRE;46;True;598203.63;6366190.05;300;Clayey materials;ND;ND;ND;ND;RENDISOL sur calcaire en plaquettes a  eumull;ND;125;RENDISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1835;13/12/2006;12140;MARTIEL;12;True;614186.78;6366056.47;210;Limestone;ND;ND;ND;ND;RENDOSOL issu de calcaire du Secondaire, argilo-limoneux a  drainage naturel favorable.;ND;126;RENDOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1836;11/10/2007;12034;BRANDONNET;12;True;630169.93;6365922.67;711;Granite;150;Colluvium;ND;ND;LUVISOL issu de granite du Primaire et de colluvions du Quaternaire de schistes du Primaire.;ND;69;LUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1837;06/03/2007;12024;BELCASTEL;12;True;646153.1;6365788.72;740;Schists;ND;ND;ND;ND;RANKOSOL limono-argileux issu de schistes du Secondaire (ou fin du Primaire)avec filons de quartz.;ND;115;RANKOSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1838;28/06/2007;12176;ONET-LE-CHATEAU;12;True;662136.22;6365654.62;210;Limestone;ND;ND;ND;ND;LITHOSOL issu de calcaire du Secondaire, limono-argileux et a  drainage naturel excessif.;ND;67;LITHOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1839;22/02/2007;12157;MONTROZIER;12;True;678119.31;6365520.27;731;Gneiss;ND;ND;ND;ND;BRUNISOL MESOSATURE a  horizon redoxique profond a  mesomull;ND;17;BRUNISOL MESOSATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1840;16/10/2007;12303;VIMENET;12;True;694102.43;6365385.69;450;Sandstone;ND;ND;ND;ND;LUVISOL issus de gres rouge du permien, limono-argilo-sableux a  sablo-limoneux.;ND;69;LUVISOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1841;09/05/2007;48191;LA TIEULE;48;True;710085.53;6365250.94;210;Limestone;ND;ND;ND;ND;RENDISOL sur bancs calcaires fortement diaclases a  fragments de coquillages;ND;125;RENDISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1842;28/03/2007;48085;LAVAL-DU-TARN;48;True;726068.55;6365116.01;150;Colluvium;ND;ND;ND;ND;CALCOSOL-FERSIALSOL solum rouge a charge grossiere calcaire recarbonate a  hemimoder;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1843;25/08/2008;48075;ISPAGNAC;48;True;742051.68;6364980.83;230;Marl;ND;ND;ND;ND;COLLUVIOSOL sur marne calcaire;ND;34;COLLUVIOSOL;ND;ND;5;friches;500;friches
1;1844;24/04/2007;48066;FRAISSINET-DE-LOZERE;48;True;758034.88;6364845.47;711;Granite;ND;ND;ND;ND;ALOCRISOL HUMIQUE solum a  blocs a  hemimoder;ND;2;ALOCRISOL HUMIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1845;26/04/2007;30090;CONCOULES;30;True;774017.96;6364709.96;711;Granite;ND;ND;ND;ND;RANKOSOL D'EROSION HUMIFERE  a  hemimoder;ND;115;RANKOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1846;27/11/2008;7024;BANNE;7;True;790000.97;6364574.22;450;Sandstone;600;Detrital formations;ND;ND;BRUNISOL pelosolique avec un plancher a   nodule de fer et de magnesium;ND;16;BRUNISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1847;05/12/2008;7328;VAGNAS;7;True;805983.97;6364438.21;210;Limestone;ND;ND;ND;ND;RENDOSOL;ND;126;RENDOSOL;ND;ND;6;milieux naturels particuliers;612;fruticees sclerophylles (maquis, garrigue)
1;1848;26/11/2008;7034;BIDON;7;True;821966.96;6364302.06;150;Colluvium;ND;ND;ND;ND;COLLUVIOSOL calcique;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1849;27/04/2006;26138;LA GARDE-ADHEMAR;26;True;837949.98;6364165.89;110;River alluvium;ND;ND;ND;ND;CALCOSOL fluvique limono-argileux, calcaire, sain, non caillouteux, issu d'alluvions recentes.;ND;27;CALCOSOL;ND;ND;1;successions culturales;110;grandes cultures
1;1850;15/02/2007;84150;VISAN;84;True;853932.98;6364029.57;422;Sandy gravelly materials;ND;ND;ND;ND;CALCISOL agrique ? a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1851;09/01/2007;26220;NYONS;26;True;869915.95;6363892.92;110;River alluvium;ND;ND;ND;ND;CALCOSOL colluvial argilo-limono-sableux, profond, sain, peu caillouteux issu d'alluvions glaciaires;ND;27;CALCOSOL;ND;ND;4;vignes vergers et cultures perennes arbustives;421;fruits a  noyau
1;1852;09/04/2009;26046;BELLECOMBE-TARENDOL;26;True;885898.87;6363756.02;209;drift or residuum of calcareous rocks;ND;ND;ND;ND;CALCOSOL argileux, brun, tres caillouteux, profond issu d'eboulis et d'eluvions de calcaires durs;ND;27;CALCOSOL;ND;ND;4;vignes vergers et cultures perennes arbustives;440;autres cultures perennes arbustives (culture pure)
1;1853;24/10/2006;5129;SAINT-ANDRE-DE-ROSANS;5;True;901881.69;6363619.06;210;Limestone;ND;ND;ND;ND;CALCISOL argileux, peu profond, caillouteux, isssu de calcaire dur.;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1854;14/04/2005;5069;LAGRAND;5;True;917864.57;6363481.92;150;Colluvium;ND;ND;ND;ND;CALCOSOL epais issu de colluvions (eboulis tres caillouteux);ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1855;01/12/2004;4216;THEZE;4;True;933847.56;6363344.44;140;Glaciofluvial drift;ND;ND;ND;ND;CALCOSOL epais caillouteux;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1856;21/11/2006;4023;BAYONS;4;True;949830.5;6363206.76;215;Hard limestone;ND;ND;ND;ND;RENDOSOL claire a  dysmull;ND;126;RENDOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1857;12/04/2005;4017;AUZET;4;True;965813.4;6363068.93;210;Limestone;ND;ND;ND;ND;CALCOSOL limono argileux;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1858;27/06/2006;4161;MEOLANS-REVEL;4;True;981796.31;6362930.93;630;Flysch and Molasse;ND;ND;ND;ND;BRUNISOL ARGILEUX, SAIN ISSU D'UNE COULEE BOUEUSE A BLOCS, PERIGLACIAIRE A CAILLOUX ALTERES DE GRES,;ND;16;BRUNISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1859;24/10/2006;4226;UVERNET-FOURS;4;True;997779.18;6362792.82;450;Sandstone;ND;ND;ND;ND;RANKOSOL D'EROSION  a  eumull;ND;115;RANKOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1860;26/06/2006;6120;SAINT-ETIENNE-DE-TINEE;6;True;1013762.02;6362654.53;709;drift or residuum of crystalline rocks and migmatites;ND;ND;ND;ND;COLLUVIOSOL sablo-graveleux, caillouteux, acide issu d'eboulis entasse de migmatite;ND;34;COLLUVIOSOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1862;27/09/2006;40184;MIMIZAN;40;True;358325.28;6352189.31;ND;ND;ND;ND;ND;ND;ARENOSOL de dune a  hemimoder;ND;15;ARENOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1863;28/09/2006;40094;ESCOURCE;40;True;374308.19;6352058.5;430;Eolian sands;ND;ND;ND;ND;PODZOSOL HUMODURIQUE  a  mor;ND;107;PODZOSOL HUMO-DURIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1864;26/09/2006;40085;COMMENSACQ;40;True;390291.17;6351927.57;430;Eolian sands;ND;ND;ND;ND;PODZOSOL MEUBLE a€ HORIZON REDOXIQUE DE PROFONDEUR a  nappe profonde;ND;108;PODZOSOL MEUBLE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1865;23/10/2006;40319;TRENSACQ;40;True;406274.17;6351796.41;430;Eolian sands;ND;ND;ND;ND;PODZOSOL HUMO-DURIQUE a€ HORIZON REDOXIQUE DE PROFONDEUR a  nappe profonde;ND;107;PODZOSOL HUMO-DURIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1866;14/11/2006;40167;LUXEY;40;True;422257.14;6351665;440;Coastal sands (Dune sands);ND;ND;ND;ND;PODZOSOL MEUBLE a€ HORIZON REDOXIQUE DE PROFONDEUR a  nappe profonde a  mor;ND;108;PODZOSOL MEUBLE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1867;16/11/2006;33095;CAPTIEUX;33;True;438240.05;6351533.4;430;Eolian sands;ND;ND;ND;ND;PODZOSOL PLACIQUE REDOXIQUE a  nappe a  dysmoder;ND;110;PODZOSOL PLACIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1868;08/03/2007;47007;ALLONS;47;True;454222.97;6351401.62;430;Eolian sands;ND;ND;ND;ND;PODZOSOL  a  moder-hemimoder-dysmoder;ND;103;PODZOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1869;06/03/2007;47093;FARGUES-SUR-OURBISE;47;True;470205.91;6351269.62;430;Eolian sands;ND;ND;ND;ND;PODZOSOL MEUBLE REDOXIQUE a  nappe profonde a  hemimoder;ND;108;PODZOSOL MEUBLE;ND;ND;3;surfaces boisees;312;forets de coniferes
