metric,baseline,target,delta,relative_delta_pct,world_id,replicate_id,scenario
mean_occupancy,0.06666666666666667,0.06666666666666667,0,0,51,3,genus_level
mean_bray_curtis,0.931674593723501,0.931674593723501,0,0,51,3,genus_level
mean_jaccard,0.9246697093442229,0.9246697093442229,0,0,51,3,genus_level
mean_sorensen,0.90594037038308,0.90594037038308,0,0,51,3,genus_level
alpha_q0,1.4891304347826086,1.1956521739130435,-0.2934782608695652,-19.70802919708029,51,3,family_level
alpha_q1,1.3674470315886837,1.154925280512388,-0.21252175107629578,-15.541497854537777,51,3,family_level
alpha_q2,1.318714840620078,1.1357174532426833,-0.18299738737739468,-13.876949112921697,51,3,family_level
gamma,15,5,-10,-66.66666666666667,51,3,family_level
mean_occupancy,0.06666666666666667,0.16058394160583941,0.09391727493917275,140.87591240875912,51,3,family_level
mean_bray_curtis,0.931674593723501,0.8021549331663953,-0.12951966055710573,-13.901813082556172,51,3,family_level
mean_jaccard,0.9246697093442229,0.6841720714228521,-0.2404976379213708,-26.009031710569612,51,3,family_level
mean_sorensen,0.90594037038308,0.6597846104572024,-0.24615575992587757,-27.171298241383127,51,3,family_level
alpha_q0,1.5333333333333334,1.9444444444444444,0.411111111111111,26.81159420289854,51,4,observed_congeneric_error
alpha_q1,1.4403428096188091,1.5936628919651,0.1533200823462908,10.64469384110491,51,4,observed_congeneric_error
alpha_q2,1.3903153432661721,1.4791955690059577,0.0888802257397856,6.392810535413168,51,4,observed_congeneric_error
gamma,19,19,0,0,51,4,observed_congeneric_error
mean_occupancy,0.0530157510564733,0.06723011909335382,0.014214368036880518,26.811594202898544,51,4,observed_congeneric_error
mean_bray_curtis,0.9637913118381565,0.9623812888205355,-0.0014100230176209427,-0.1462996190463397,51,4,observed_congeneric_error
mean_jaccard,0.9577451065429208,0.9530001638380509,-0.004744942704869914,-0.4954285511306105,51,4,observed_congeneric_error
mean_sorensen,0.9456888426287333,0.9394968682400376,-0.006191974388695676,-0.6547581096001758,51,4,observed_congeneric_error
alpha_q0,1.5333333333333334,4.277777777777778,2.7444444444444445,178.9855072463768,51,4,regional_congeneric_error
alpha_q1,1.4403428096188091,2.0370636261323427,0.5967208165135336,41.429082891138776,51,4,regional_congeneric_error
alpha_q2,1.3903153432661721,1.6659577771946594,0.2756424339284873,19.825893115797708,51,4,regional_congeneric_error
gamma,19,59,40,210.52631578947367,51,4,regional_congeneric_error
mean_occupancy,0.0530157510564733,0.04763083013732525,-0.005384920919148051,-10.157209530827808,51,4,regional_congeneric_error
mean_bray_curtis,0.9637913118381565,0.9641841417435102,3.9282990535371987e-4,0.04075881371087576,51,4,regional_congeneric_error
mean_jaccard,0.9577451065429208,0.96438268238458,0.006637575841659249,0.6930420000388475,51,4,regional_congeneric_error
mean_sorensen,0.9456888426287333,0.9519365574261908,0.006247714797457449,0.6606522691005492,51,4,regional_congeneric_error
alpha_q0,1.5333333333333334,1.8888888888888888,0.3555555555555554,23.18840579710144,51,4,rare_weighted_error
alpha_q1,1.4403428096188091,1.5500450650833333,0.10970225546452417,7.616399008063725,51,4,rare_weighted_error
alpha_q2,1.3903153432661721,1.4557417013741942,0.06542635810802211,4.705864638904184,51,4,rare_weighted_error
gamma,19,19,0,0,51,4,rare_weighted_error
mean_occupancy,0.0530157510564733,0.06530925854782943,0.012293507491356132,23.18840579710146,51,4,rare_weighted_error
mean_bray_curtis,0.9637913118381565,0.9627164070018778,-0.0010749048362787006,-0.11152879498660627,51,4,rare_weighted_error
mean_jaccard,0.9577451065429208,0.9544272896367614,-0.0033178169061593987,-0.3464196145188775,51,4,rare_weighted_error
mean_sorensen,0.9456888426287333,0.9408253057069086,-0.004863536921824729,-0.5142851118244712,51,4,rare_weighted_error
alpha_q0,1.5333333333333334,3.022222222222222,1.4888888888888887,97.10144927536228,51,4,mixed_rtu_reporting
alpha_q1,1.4403428096188091,2.3556821896920663,0.9153393800732572,63.55010584705903,51,4,mixed_rtu_reporting
alpha_q2,1.3903153432661721,2.0553627292556556,0.6650473859894834,47.83428372639069,51,4,mixed_rtu_reporting
gamma,19,34,15,78.94736842105263,51,4,mixed_rtu_reporting
mean_occupancy,0.0530157510564733,0.058394160583941604,0.005378409527468306,10.144927536231885,51,4,mixed_rtu_reporting
mean_bray_curtis,0.9637913118381565,0.9632611387944463,-5.301730437101693e-4,-0.055009112159251125,51,4,mixed_rtu_reporting
mean_jaccard,0.9577451065429208,0.9562669240629168,-0.0014781824800039756,-0.15433986244415562,51,4,mixed_rtu_reporting
mean_sorensen,0.9456888426287333,0.9427550813889611,-0.0029337612397721813,-0.3102247914459051,51,4,mixed_rtu_reporting
alpha_q0,2.966666666666667,1.5333333333333334,-1.4333333333333333,-48.31460674157304,51,4,drop_unresolved
alpha_q1,2.2996129562107925,1.4378051879480866,-0.8618077682627059,-37.476209461037186,51,4,drop_unresolved
alpha_q2,1.9959024284361155,1.3863790326772767,-0.6095233957588388,-30.538737118348486,51,4,drop_unresolved
gamma,34,19,-15,-44.11764705882353,51,4,drop_unresolved
mean_occupancy,0.05732073851438386,0.0530157510564733,-0.00430498745791056,-7.510348905972804,51,4,drop_unresolved
mean_bray_curtis,0.9636459224964091,0.9640507373134448,4.0481481703569244e-4,0.042008668078725865,51,4,drop_unresolved
mean_jaccard,0.9567994850053138,0.9577451065429208,9.456215376070221e-4,0.09883173563808621,51,4,drop_unresolved
mean_sorensen,0.943503703339769,0.9456888426287333,0.002185139288964355,0.23159837965971986,51,4,drop_unresolved
alpha_q0,1.5333333333333334,1.5333333333333334,0,0,51,4,rare_species_to_genus
alpha_q1,1.4403428096188091,1.4403428096188091,0,0,51,4,rare_species_to_genus
alpha_q2,1.3903153432661721,1.3903153432661721,0,0,51,4,rare_species_to_genus
gamma,19,19,0,0,51,4,rare_species_to_genus
mean_occupancy,0.0530157510564733,0.0530157510564733,0,0,51,4,rare_species_to_genus
mean_bray_curtis,0.9637913118381565,0.9637913118381565,0,0,51,4,rare_species_to_genus
mean_jaccard,0.9577451065429208,0.9577451065429208,0,0,51,4,rare_species_to_genus
mean_sorensen,0.9456888426287333,0.9456888426287333,0,0,51,4,rare_species_to_genus
alpha_q0,1.5333333333333334,1.5333333333333334,0,0,51,4,difficult_genera_to_genus
alpha_q1,1.4403428096188091,1.4403428096188091,0,0,51,4,difficult_genera_to_genus
alpha_q2,1.3903153432661721,1.3903153432661721,0,0,51,4,difficult_genera_to_genus
gamma,19,19,0,0,51,4,difficult_genera_to_genus
mean_occupancy,0.0530157510564733,0.0530157510564733,0,0,51,4,difficult_genera_to_genus
mean_bray_curtis,0.9637913118381565,0.9637913118381565,0,0,51,4,difficult_genera_to_genus
mean_jaccard,0.9577451065429208,0.9577451065429208,0,0,51,4,difficult_genera_to_genus
mean_sorensen,0.9456888426287333,0.9456888426287333,0,0,51,4,difficult_genera_to_genus
alpha_q0,1.5333333333333334,1.5333333333333334,0,0,51,4,genus_level
alpha_q1,1.4403428096188091,1.4403428096188091,0,0,51,4,genus_level
alpha_q2,1.3903153432661721,1.3903153432661721,0,0,51,4,genus_level
gamma,19,16,-3,-15.789473684210526,51,4,genus_level
mean_occupancy,0.0530157510564733,0.06295620437956205,0.009940453323088752,18.750000000000014,51,4,genus_level
mean_bray_curtis,0.9637913118381565,0.9591252824157499,-0.00466602942240657,-0.48413275416515766,51,4,genus_level
mean_jaccard,0.9577451065429208,0.9515722670367479,-0.006172839506172867,-0.6445179895989617,51,4,genus_level
mean_sorensen,0.9456888426287333,0.9376945094977882,-0.007994333130945108,-0.8453449771833241,51,4,genus_level
alpha_q0,1.5333333333333334,1.3444444444444446,-0.18888888888888888,-12.318840579710145,51,4,family_level
alpha_q1,1.4403428096188091,1.2875791108094798,-0.15276369880932927,-10.606065291481451,51,4,family_level
alpha_q2,1.3903153432661721,1.257643935125025,-0.13267140814114708,-9.542540746869072,51,4,family_level
gamma,19,7,-12,-63.1578947368421,51,4,family_level
mean_occupancy,0.0530157510564733,0.1261730969760167,0.0731573459195434,137.99171842650105,51,4,family_level
mean_bray_curtis,0.9637913118381565,0.8544883983292209,-0.10930291350893562,-11.340931606913072,51,4,family_level
mean_jaccard,0.9577451065429208,0.7861566484517304,-0.1715884580911904,-17.915879383665718,51,4,family_level
mean_sorensen,0.9456888426287333,0.7559481886257843,-0.18974065400294904,-20.06375093477116,51,4,family_level
alpha_q0,1.3846153846153846,1.7076923076923076,0.32307692307692304,23.333333333333332,51,5,observed_congeneric_error
alpha_q1,1.2946457517080963,1.3709331996643856,0.07628744795628939,5.892534529668771,51,5,observed_congeneric_error
alpha_q2,1.2583989793445922,1.2952573598539137,0.03685838050932144,2.928990019406903,51,5,observed_congeneric_error
gamma,17,17,0,0,51,5,observed_congeneric_error
mean_occupancy,0.038643194504079006,0.0476599398883641,0.009016745384285096,23.33333333333332,51,5,observed_congeneric_error
mean_bray_curtis,0.9767020651279031,0.9762838566330436,-4.182084948595177e-4,-0.04281843049085307,51,5,observed_congeneric_error
mean_jaccard,0.9740853057199211,0.9714792899408284,-0.0026060157790926963,-0.26753465674822574,51,5,observed_congeneric_error
mean_sorensen,0.9684418145956607,0.965473372781065,-0.002968441814595657,-0.30651731160896095,51,5,observed_congeneric_error
alpha_q0,1.3846153846153846,4.184615384615385,2.8000000000000003,202.22222222222223,51,5,regional_congeneric_error
alpha_q1,1.2946457517080963,1.9354415627756294,0.6407958110675331,49.495841640239924,51,5,regional_congeneric_error
alpha_q2,1.2583989793445922,1.564395070278393,0.30599609093380087,24.316301582918623,51,5,regional_congeneric_error
gamma,17,54,37,217.64705882352942,51,5,regional_congeneric_error
mean_occupancy,0.038643194504079006,0.03676669370100027,-0.0018765008030787386,-4.855967078189313,51,5,regional_congeneric_error
mean_bray_curtis,0.9767020651279031,0.9770976438863068,3.9557875840368073e-4,0.04050147660452403,51,5,regional_congeneric_error
mean_jaccard,0.9740853057199211,0.9759990011921791,0.001913695472257948,0.19646076796565423,51,5,regional_congeneric_error
mean_sorensen,0.9684418145956607,0.9696612232859989,0.0012194086903382084,0.12591450224062561,51,5,regional_congeneric_error
alpha_q0,1.3846153846153846,1.7076923076923076,0.32307692307692304,23.333333333333332,51,5,rare_weighted_error
alpha_q1,1.2946457517080963,1.3698969485035037,0.07525119679540748,5.812493239646791,51,5,rare_weighted_error
alpha_q2,1.2583989793445922,1.2950293979135463,0.036630418568954104,2.910874783769469,51,5,rare_weighted_error
gamma,17,17,0,0,51,5,rare_weighted_error
mean_occupancy,0.038643194504079006,0.0476599398883641,0.009016745384285096,23.33333333333332,51,5,rare_weighted_error
mean_bray_curtis,0.9767020651279031,0.9762972734777787,-4.047916501244142e-4,-0.04144474191025746,51,5,rare_weighted_error
mean_jaccard,0.9740853057199211,0.9715236686390533,-0.0025616370808678735,-0.2629787212501511,51,5,rare_weighted_error
mean_sorensen,0.9684418145956607,0.9654793603832066,-0.002962454212454113,-0.30589903986033307,51,5,rare_weighted_error
alpha_q0,1.3846153846153846,2.7384615384615385,1.353846153846154,97.77777777777779,51,5,mixed_rtu_reporting
alpha_q1,1.2946457517080963,2.1123164658550424,0.8176707141469461,63.15787257387968,51,5,mixed_rtu_reporting
alpha_q2,1.2583989793445922,1.842818380263045,0.5844194009184527,46.44150309330622,51,5,mixed_rtu_reporting
gamma,17,32,15,88.23529411764706,51,5,mixed_rtu_reporting
mean_occupancy,0.038643194504079006,0.0406021897810219,0.0019589952769428903,5.069444444444435,51,5,mixed_rtu_reporting
mean_bray_curtis,0.9767020651279031,0.976502165608584,-1.998995193190911e-4,-0.020466785773910843,51,5,mixed_rtu_reporting
mean_jaccard,0.9740853057199211,0.9729270569174415,-0.0011582488024796112,-0.1189063006780068,51,5,mixed_rtu_reporting
mean_sorensen,0.9684418145956607,0.9667508453085376,-0.0016909692871230897,-0.17460721559499115,51,5,mixed_rtu_reporting
alpha_q0,2.723076923076923,1.3846153846153846,-1.3384615384615386,-49.15254237288136,51,5,drop_unresolved
alpha_q1,2.116751325724212,1.2959528913811096,-0.8207984343431023,-38.776327874143625,51,5,drop_unresolved
alpha_q2,1.8509266684071493,1.2608756359826403,-0.590051032424509,-31.87868231064436,51,5,drop_unresolved
gamma,31,17,-14,-45.16129032258065,51,5,drop_unresolved
mean_occupancy,0.04167647751353897,0.038643194504079006,-0.0030332830094599653,-7.278165503489531,51,5,drop_unresolved
mean_bray_curtis,0.9765502961139195,0.9765686163173861,1.832020346659302e-5,0.0018760122790906282,51,5,drop_unresolved
mean_jaccard,0.9729937423687424,0.9740853057199211,0.0010915633511787703,0.1121860607778804,51,5,drop_unresolved
mean_sorensen,0.9668090349821119,0.9684418145956607,0.001632779613548796,0.16888336315340763,51,5,drop_unresolved
alpha_q0,1.3846153846153846,1.3846153846153846,0,0,51,5,rare_species_to_genus
alpha_q1,1.2946457517080963,1.2946457517080963,0,0,51,5,rare_species_to_genus
alpha_q2,1.2583989793445922,1.2583989793445922,0,0,51,5,rare_species_to_genus
gamma,17,17,0,0,51,5,rare_species_to_genus
mean_occupancy,0.038643194504079006,0.038643194504079006,0,0,51,5,rare_species_to_genus
mean_bray_curtis,0.9767020651279031,0.9767020651279031,0,0,51,5,rare_species_to_genus
mean_jaccard,0.9740853057199211,0.9740853057199211,0,0,51,5,rare_species_to_genus
mean_sorensen,0.9684418145956607,0.9684418145956607,0,0,51,5,rare_species_to_genus
alpha_q0,1.3846153846153846,1.3846153846153846,0,0,51,5,difficult_genera_to_genus
alpha_q1,1.2946457517080963,1.2946457517080963,0,0,51,5,difficult_genera_to_genus
alpha_q2,1.2583989793445922,1.2583989793445922,0,0,51,5,difficult_genera_to_genus
gamma,17,15,-2,-11.764705882352942,51,5,difficult_genera_to_genus
mean_occupancy,0.038643194504079006,0.043795620437956206,0.0051524259338772,13.333333333333332,51,5,difficult_genera_to_genus
mean_bray_curtis,0.9767020651279031,0.9741056401970509,-0.0025964249308522147,-0.26583592106075893,51,5,difficult_genera_to_genus
mean_jaccard,0.9740853057199211,0.9717924063116371,-0.0022928994082840326,-0.23539000073401273,51,5,difficult_genera_to_genus
mean_sorensen,0.9684418145956607,0.9653994082840237,-0.0030424063116369915,-0.31415478615070364,51,5,difficult_genera_to_genus
alpha_q0,1.3846153846153846,1.3846153846153846,0,0,51,5,genus_level
alpha_q1,1.2946457517080963,1.2946457517080963,0,0,51,5,genus_level
alpha_q2,1.2583989793445922,1.2583989793445922,0,0,51,5,genus_level
gamma,17,15,-2,-11.764705882352942,51,5,genus_level
mean_occupancy,0.038643194504079006,0.043795620437956206,0.0051524259338772,13.333333333333332,51,5,genus_level
mean_bray_curtis,0.9767020651279031,0.9741056401970509,-0.0025964249308522147,-0.26583592106075893,51,5,genus_level
mean_jaccard,0.9740853057199211,0.9717924063116371,-0.0022928994082840326,-0.23539000073401273,51,5,genus_level
mean_sorensen,0.9684418145956607,0.9653994082840237,-0.0030424063116369915,-0.31415478615070364,51,5,genus_level
alpha_q0,1.3846153846153846,1.2,-0.18461538461538463,-13.333333333333336,51,5,family_level
alpha_q1,1.2946457517080963,1.1617701510884837,-0.13287560061961257,-10.263471721457595,51,5,family_level
alpha_q2,1.2583989793445922,1.1457008129764032,-0.11269816636818897,-8.955678462714996,51,5,family_level
gamma,17,5,-12,-70.58823529411765,51,5,family_level
mean_occupancy,0.038643194504079006,0.11386861313868613,0.07522541863460712,194.66666666666663,51,5,family_level
mean_bray_curtis,0.9767020651279031,0.8823021861797044,-0.09439987894819879,-9.665166310039156,51,5,family_level
mean_jaccard,0.9740853057199211,0.8174876725838264,-0.15659763313609476,-16.076377727550003,51,5,family_level
mean_sorensen,0.9684418145956607,0.8037771203155819,-0.1646646942800788,-17.003054989816693,51,5,family_level
alpha_q0,26.774774774774773,38.78378378378378,12.00900900900901,44.85195154777928,52,1,observed_congeneric_error
alpha_q1,22.56447227603454,26.91275948781688,4.348287211782342,19.270502578518563,52,1,observed_congeneric_error
alpha_q2,19.85768692674175,22.24742021658405,2.389733289842301,12.034298348334412,52,1,observed_congeneric_error
gamma,92,92,0,0,52,1,observed_congeneric_error
mean_occupancy,0.291030160595378,0.4215628672150411,0.1305327066196631,44.85195154777925,52,1,observed_congeneric_error
mean_bray_curtis,0.7416652702633078,0.7183737197349241,-0.02329155052838361,-3.140439691899634,52,1,observed_congeneric_error
mean_jaccard,0.771639127904841,0.6788458277889444,-0.0927933001158966,-12.025478848882312,52,1,observed_congeneric_error
mean_sorensen,0.6421160894275102,0.5234106142861721,-0.11870547514133811,-18.486606564736924,52,1,observed_congeneric_error
alpha_q0,26.774774774774773,48.909909909909906,22.135135135135133,82.67160161507402,52,1,regional_congeneric_error
alpha_q1,22.56447227603454,29.675806801066877,7.111334525032337,31.515625262750778,52,1,regional_congeneric_error
alpha_q2,19.85768692674175,23.405868436272318,3.5481815095305684,17.86805040597321,52,1,regional_congeneric_error
gamma,92,170,78,84.78260869565217,52,1,regional_congeneric_error
mean_occupancy,0.291030160595378,0.28770535241123474,-0.0033248081841432686,-1.1424273612540732,52,1,regional_congeneric_error
mean_bray_curtis,0.7416652702633078,0.7352902435537056,-0.006375026709602105,-0.8595557814563473,52,1,regional_congeneric_error
mean_jaccard,0.771639127904841,0.7651971075318349,-0.006442020373006119,-0.8348488483855827,52,1,regional_congeneric_error
mean_sorensen,0.6421160894275102,0.6268629792525404,-0.015253110174969775,-2.3754443201335995,52,1,regional_congeneric_error
alpha_q0,26.774774774774773,38.513513513513516,11.738738738738743,43.84253028263797,52,1,rare_weighted_error
alpha_q1,22.56447227603454,26.636948969622434,4.072476693587895,18.048180536946234,52,1,rare_weighted_error
