requested_mean_error,realised_mean_error,candidate_pool,rarity_exponent,difficulty_multiplier,n_eligible_source_species,n_moved_individuals,workflow,realised_unresolved_rate,world_id,replicate_id,scenario
0,0,observed,0,1,104,0,difficult_to_genus,0.12841854934601665,22,3,difficult_genera_to_genus
0,0,observed,0,1,104,0,genus,NA,22,3,genus_level
0,0,observed,0,1,104,0,family,NA,22,3,family_level
0.1,0.05455729166666667,observed,0,1,112,419,species,0,22,4,observed_congeneric_error
0.1,0.09401041666666667,regional,0,1,203,722,species,0,22,4,regional_congeneric_error
0.1,0.053125,observed,0.5,1,112,408,species,0,22,4,rare_weighted_error
0,0,observed,0,1,112,0,mixed_rtu,0.19739583333333333,22,4,mixed_rtu_reporting
0,0,observed,0,1,112,0,drop_unresolved,0.1986979166666667,22,4,drop_unresolved
0,0,observed,0,1,112,0,rare_to_genus,0.0171875,22,4,rare_species_to_genus
0,0,observed,0,1,112,0,difficult_to_genus,0.08020833333333334,22,4,difficult_genera_to_genus
0,0,observed,0,1,112,0,genus,NA,22,4,genus_level
0,0,observed,0,1,112,0,family,NA,22,4,family_level
0.1,0.04254749799304255,observed,0,1,106,318,species,0,22,5,observed_congeneric_error
0.1,0.09432700026759433,regional,0,1,205,705,species,0,22,5,regional_congeneric_error
0.1,0.0478993845330479,observed,0.5,1,106,358,species,0,22,5,rare_weighted_error
0,0,observed,0,1,106,0,mixed_rtu,0.20377308001070382,22,5,mixed_rtu_reporting
0,0,observed,0,1,106,0,drop_unresolved,0.20029435375970028,22,5,drop_unresolved
0,0,observed,0,1,106,0,rare_to_genus,0.02287931495852288,22,5,rare_species_to_genus
0,0,observed,0,1,106,0,difficult_to_genus,0.12443136205512444,22,5,difficult_genera_to_genus
0,0,observed,0,1,106,0,genus,NA,22,5,genus_level
0,0,observed,0,1,106,0,family,NA,22,5,family_level
0.1,0.09490908934567546,observed,0,1,358,22075,species,0,23,1,observed_congeneric_error
0.1,0.09944924782128285,regional,0,1,372,23131,species,0,23,1,regional_congeneric_error
0.1,0.09333551169219789,observed,0.5,1,358,21709,species,0,23,1,rare_weighted_error
0,0,observed,0,1,358,0,mixed_rtu,0.20051506722100165,23,1,mixed_rtu_reporting
0,0,observed,0,1,358,0,drop_unresolved,0.19964229054434612,23,1,drop_unresolved
0,0,observed,0,1,358,0,rare_to_genus,0.031862797786672746,23,1,rare_species_to_genus
0,0,observed,0,1,358,0,difficult_to_genus,0.2784243586381244,23,1,difficult_genera_to_genus
0,0,observed,0,1,358,0,genus,NA,23,1,genus_level
0,0,observed,0,1,358,0,family,NA,23,1,family_level
0.1,0.09562656525368704,observed,0,1,356,20619,species,0,23,2,observed_congeneric_error
0.1,0.09888693071143678,regional,0,1,371,21322,species,0,23,2,regional_congeneric_error
0.1,0.09511177070772656,observed,0.5,1,356,20508,species,0,23,2,rare_weighted_error
0,0,observed,0,1,356,0,mixed_rtu,0.20086262869863647,23,2,mixed_rtu_reporting
0,0,observed,0,1,356,0,drop_unresolved,0.19953158334106302,23,2,drop_unresolved
0,0,observed,0,1,356,0,rare_to_genus,0.03282626843521009,23,2,rare_species_to_genus
0,0,observed,0,1,356,0,difficult_to_genus,0.25731843057230314,23,2,difficult_genera_to_genus
0,0,observed,0,1,356,0,genus,NA,23,2,genus_level
0,0,observed,0,1,356,0,family,NA,23,2,family_level
0.1,0.09317190490147062,observed,0,1,358,21617,species,0,23,3,observed_congeneric_error
0.1,0.09887419616226747,regional,0,1,373,22940,species,0,23,3,regional_congeneric_error
0.1,0.09569763632915539,observed,0.5,1,358,22203,species,0,23,3,rare_weighted_error
0,0,observed,0,1,358,0,mixed_rtu,0.20077409789148837,23,3,mixed_rtu_reporting
0,0,observed,0,1,358,0,drop_unresolved,0.1988388531627674,23,3,drop_unresolved
0,0,observed,0,1,358,0,rare_to_genus,0.03387755805734186,23,3,rare_species_to_genus
0,0,observed,0,1,358,0,difficult_to_genus,0.2941485785218006,23,3,difficult_genera_to_genus
0,0,observed,0,1,358,0,genus,NA,23,3,genus_level
0,0,observed,0,1,358,0,family,NA,23,3,family_level
0.1,0.09466488137061244,observed,0,1,353,21422,species,0,23,4,observed_congeneric_error
0.1,0.09774937801876328,regional,0,1,371,22120,species,0,23,4,regional_congeneric_error
0.1,0.0925790899409173,observed,0.5,1,353,20950,species,0,23,4,rare_weighted_error
0,0,observed,0,1,353,0,mixed_rtu,0.20148214924898256,23,4,mixed_rtu_reporting
0,0,observed,0,1,353,0,drop_unresolved,0.19957311980485481,23,4,drop_unresolved
0,0,observed,0,1,353,0,rare_to_genus,0.03416367276053612,23,4,rare_species_to_genus
0,0,observed,0,1,353,0,difficult_to_genus,0.2550896404219309,23,4,difficult_genera_to_genus
0,0,observed,0,1,353,0,genus,NA,23,4,genus_level
0,0,observed,0,1,353,0,family,NA,23,4,family_level
0.1,0.09505261094046141,observed,0,1,362,21816,species,0,23,5,observed_congeneric_error
0.1,0.09814609066945515,regional,0,1,373,22526,species,0,23,5,regional_congeneric_error
0.1,0.09616364943467748,observed,0.5,1,362,22071,species,0,23,5,rare_weighted_error
0,0,observed,0,1,362,0,mixed_rtu,0.20041827331546958,23,5,mixed_rtu_reporting
0,0,observed,0,1,362,0,drop_unresolved,0.19844454610809747,23,5,drop_unresolved
0,0,observed,0,1,362,0,rare_to_genus,0.035819009650785355,23,5,rare_species_to_genus
0,0,observed,0,1,362,0,difficult_to_genus,0.2571248066575169,23,5,difficult_genera_to_genus
0,0,observed,0,1,362,0,genus,NA,23,5,genus_level
0,0,observed,0,1,362,0,family,NA,23,5,family_level
0.1,0.012321755027422304,observed,0,1,6,337,species,0,24,1,observed_congeneric_error
0.1,0.02943327239488117,regional,0,1,20,805,species,0,24,1,regional_congeneric_error
0.1,0.011590493601462522,observed,0.5,1,6,317,species,0,24,1,rare_weighted_error
0,0,observed,0,1,6,0,mixed_rtu,0.19952468007312618,24,1,mixed_rtu_reporting
0,0,observed,0,1,6,0,drop_unresolved,0.19908592321755025,24,1,drop_unresolved
0,0,observed,0,1,6,0,rare_to_genus,0.00939670932358318,24,1,rare_species_to_genus
0,0,observed,0,1,6,0,difficult_to_genus,0.5481170018281536,24,1,difficult_genera_to_genus
0,0,observed,0,1,6,0,genus,NA,24,1,genus_level
0,0,observed,0,1,6,0,family,NA,24,1,family_level
0.1,0.022196776182506827,observed,0,1,10,504,species,0,24,2,observed_congeneric_error
0.1,0.03554126662556153,regional,0,1,24,807,species,0,24,2,regional_congeneric_error
0.1,0.022681229630934555,observed,0.5,1,10,515,species,0,24,2,rare_weighted_error
0,0,observed,0,1,10,0,mixed_rtu,0.1967321412842421,24,2,mixed_rtu_reporting
0,0,observed,0,1,10,0,drop_unresolved,0.20382277812032057,24,2,drop_unresolved
0,0,observed,0,1,10,0,rare_to_genus,0.010261604862150973,24,2,rare_species_to_genus
0,0,observed,0,1,10,0,difficult_to_genus,0.32744648991456005,24,2,difficult_genera_to_genus
0,0,observed,0,1,10,0,genus,NA,24,2,genus_level
0,0,observed,0,1,10,0,family,NA,24,2,family_level
0.1,0.003862533425770031,observed,0,1,4,78,species,0,24,3,observed_congeneric_error
0.1,0.01817371496484104,regional,0,1,18,367,species,0,24,3,regional_congeneric_error
0.1,0.003367336832722591,observed,0.5,1,4,68,species,0,24,3,rare_weighted_error
0,0,observed,0,1,4,0,mixed_rtu,0.20317916212736453,24,3,mixed_rtu_reporting
0,0,observed,0,1,4,0,drop_unresolved,0.2052094681588591,24,3,drop_unresolved
0,0,observed,0,1,4,0,rare_to_genus,0.008616420719025453,24,3,rare_species_to_genus
0,0,observed,0,1,4,0,difficult_to_genus,0.3814994552837476,24,3,difficult_genera_to_genus
0,0,observed,0,1,4,0,genus,NA,24,3,genus_level
0,0,observed,0,1,4,0,family,NA,24,3,family_level
0.1,0.0039473119663620375,observed,0,1,4,92,species,0,24,4,observed_congeneric_error
0.1,0.04213326468442957,regional,0,1,25,982,species,0,24,4,regional_congeneric_error
0.1,0.004676706568841979,observed,0.5,1,4,109,species,0,24,4,rare_weighted_error
0,0,observed,0,1,4,0,mixed_rtu,0.20011155446861462,24,4,mixed_rtu_reporting
0,0,observed,0,1,4,0,drop_unresolved,0.19800918179087823,24,4,drop_unresolved
0,0,observed,0,1,4,0,rare_to_genus,0.010297335564422706,24,4,rare_species_to_genus
0,0,observed,0,1,4,0,difficult_to_genus,0.5810271592225512,24,4,difficult_genera_to_genus
0,0,observed,0,1,4,0,genus,NA,24,4,genus_level
0,0,observed,0,1,4,0,family,NA,24,4,family_level
0.1,0.01066360429825281,observed,0,1,8,260,species,0,24,5,observed_congeneric_error
0.1,0.03715855959314248,regional,0,1,23,906,species,0,24,5,regional_congeneric_error
0.1,0.011442867689278977,observed,0.5,1,8,279,species,0,24,5,rare_weighted_error
0,0,observed,0,1,8,0,mixed_rtu,0.19940940037732757,24,5,mixed_rtu_reporting
0,0,observed,0,1,8,0,drop_unresolved,0.19776884586990406,24,5,drop_unresolved
0,0,observed,0,1,8,0,rare_to_genus,0.009761299319169879,24,5,rare_species_to_genus
0,0,observed,0,1,8,0,difficult_to_genus,0.337544089902387,24,5,difficult_genera_to_genus
0,0,observed,0,1,8,0,genus,NA,24,5,genus_level
0,0,observed,0,1,8,0,family,NA,24,5,family_level
0.1,0.049811568081271504,observed,0,1,14,304,species,0,25,1,observed_congeneric_error
0.1,0.08733409798459774,regional,0,1,38,533,species,0,25,1,regional_congeneric_error
0.1,0.04718990660330985,observed,0.5,1,14,288,species,0,25,1,rare_weighted_error
0,0,observed,0,1,14,0,mixed_rtu,0.20367032606914637,25,1,mixed_rtu_reporting
0,0,observed,0,1,14,0,drop_unresolved,0.2020317876454203,25,1,drop_unresolved
0,0,observed,0,1,14,0,rare_to_genus,0.01081435359659184,25,1,rare_species_to_genus
0,0,observed,0,1,14,0,difficult_to_genus,0.018679338030476816,25,1,difficult_genera_to_genus
0,0,observed,0,1,14,0,genus,NA,25,1,genus_level
0,0,observed,0,1,14,0,family,NA,25,1,family_level
0.1,0.040068992968024415,observed,0,1,19,302,species,0,25,2,observed_congeneric_error
0.1,0.0845163858299058,regional,0,1,44,637,species,0,25,2,regional_congeneric_error
0.1,0.04033435053734908,observed,0.5,1,19,304,species,0,25,2,rare_weighted_error
0,0,observed,0,1,19,0,mixed_rtu,0.19517049223829108,25,2,mixed_rtu_reporting
0,0,observed,0,1,19,0,drop_unresolved,0.20817301313519965,25,2,drop_unresolved
0,0,observed,0,1,19,0,rare_to_genus,0.0025208969085843175,25,2,rare_species_to_genus
0,0,observed,0,1,19,0,difficult_to_genus,0.03038344168767414,25,2,difficult_genera_to_genus
0,0,observed,0,1,19,0,genus,NA,25,2,genus_level
0,0,observed,0,1,19,0,family,NA,25,2,family_level
0.1,0.05193745751189667,observed,0,1,20,382,species,0,25,3,observed_congeneric_error
0.1,0.08552005438477227,regional,0,1,38,629,species,0,25,3,regional_congeneric_error
0.1,0.05968728755948335,observed,0.5,1,20,439,species,0,25,3,rare_weighted_error
0,0,observed,0,1,20,0,mixed_rtu,0.20571040108769545,25,3,mixed_rtu_reporting
0,0,observed,0,1,20,0,drop_unresolved,0.20462270564242013,25,3,drop_unresolved
0,0,observed,0,1,20,0,rare_to_genus,0.00584636301835486,25,3,rare_species_to_genus
0,0,observed,0,1,20,0,difficult_to_genus,0.08375254928619986,25,3,difficult_genera_to_genus
0,0,observed,0,1,20,0,genus,NA,25,3,genus_level
0,0,observed,0,1,20,0,family,NA,25,3,family_level
0.1,0.06826032886555203,observed,0,1,27,494,species,0,25,4,observed_congeneric_error
0.1,0.09216526184883239,regional,0,1,41,667,species,0,25,4,regional_congeneric_error
0.1,0.06826032886555203,observed,0.5,1,27,494,species,0,25,4,rare_weighted_error
0,0,observed,0,1,27,0,mixed_rtu,0.19856294044493572,25,4,mixed_rtu_reporting
0,0,observed,0,1,27,0,drop_unresolved,0.19911565565842204,25,4,drop_unresolved
0,0,observed,0,1,27,0,rare_to_genus,0.010087052646124084,25,4,rare_species_to_genus
0,0,observed,0,1,27,0,difficult_to_genus,0.02418129059002349,25,4,difficult_genera_to_genus
0,0,observed,0,1,27,0,genus,NA,25,4,genus_level
0,0,observed,0,1,27,0,family,NA,25,4,family_level
0.1,0.05160586217648893,observed,0,1,20,331,species,0,25,5,observed_congeneric_error
0.1,0.09791082008107266,regional,0,1,43,628,species,0,25,5,regional_congeneric_error
0.1,0.0519176800748363,observed,0.5,1,20,333,species,0,25,5,rare_weighted_error
0,0,observed,0,1,20,0,mixed_rtu,0.2043966323666978,25,5,mixed_rtu_reporting
0,0,observed,0,1,20,0,drop_unresolved,0.19691300280636104,25,5,drop_unresolved
0,0,observed,0,1,20,0,rare_to_genus,0.010757717492984098,25,5,rare_species_to_genus
0,0,observed,0,1,20,0,difficult_to_genus,0.11693171188026193,25,5,difficult_genera_to_genus
0,0,observed,0,1,20,0,genus,NA,25,5,genus_level
0,0,observed,0,1,20,0,family,NA,25,5,family_level
0.1,0.06415792720542875,observed,0,1,155,19864,species,0,26,1,observed_congeneric_error
0.1,0.09775492472812658,regional,0,1,235,30266,species,0,26,1,regional_congeneric_error
0.1,0.06334077277616106,observed,0.5,1,155,19611,species,0,26,1,rare_weighted_error
0,0,observed,0,1,155,0,mixed_rtu,0.20126545891457348,26,1,mixed_rtu_reporting
0,0,observed,0,1,155,0,drop_unresolved,0.20008010051322467,26,1,drop_unresolved
0,0,observed,0,1,155,0,rare_to_genus,0.0398144768758216,26,1,rare_species_to_genus
0,0,observed,0,1,155,0,difficult_to_genus,0.3127149875165934,26,1,difficult_genera_to_genus
0,0,observed,0,1,155,0,genus,NA,26,1,genus_level
0,0,observed,0,1,155,0,family,NA,26,1,family_level
0.1,0.06406638488314272,observed,0,1,150,20614,species,0,26,2,observed_congeneric_error
0.1,0.09577946295375435,regional,0,1,231,30818,species,0,26,2,regional_congeneric_error
0.1,0.0630221282943809,observed,0.5,1,150,20278,species,0,26,2,rare_weighted_error
0,0,observed,0,1,150,0,mixed_rtu,0.2004630780706116,26,2,mixed_rtu_reporting
0,0,observed,0,1,150,0,drop_unresolved,0.20057185479860762,26,2,drop_unresolved
0,0,observed,0,1,150,0,rare_to_genus,0.03587456489308802,26,2,rare_species_to_genus
0,0,observed,0,1,150,0,difficult_to_genus,0.260476752859274,26,2,difficult_genera_to_genus
0,0,observed,0,1,150,0,genus,NA,26,2,genus_level
0,0,observed,0,1,150,0,family,NA,26,2,family_level
0.1,0.05677846359782851,observed,0,1,141,18324,species,0,26,3,observed_congeneric_error
0.1,0.09714372474653578,regional,0,1,236,31351,species,0,26,3,regional_congeneric_error
0.1,0.05706353337795295,observed,0.5,1,141,18416,species,0,26,3,rare_weighted_error
0,0,observed,0,1,141,0,mixed_rtu,0.20028940779851767,26,3,mixed_rtu_reporting
0,0,observed,0,1,141,0,drop_unresolved,0.19856969336407126,26,3,drop_unresolved
0,0,observed,0,1,141,0,rare_to_genus,0.04090751344785702,26,3,rare_species_to_genus
0,0,observed,0,1,141,0,difficult_to_genus,0.30417255397734316,26,3,difficult_genera_to_genus
0,0,observed,0,1,141,0,genus,NA,26,3,genus_level
0,0,observed,0,1,141,0,family,NA,26,3,family_level
0.1,0.05527719047573075,observed,0,1,138,17177,species,0,26,4,observed_congeneric_error
0.1,0.09806174234013317,regional,0,1,237,30472,species,0,26,4,regional_congeneric_error
0.1,0.056210437564160734,observed,0.5,1,138,17467,species,0,26,4,rare_weighted_error
0,0,observed,0,1,138,0,mixed_rtu,0.19941559423703836,26,4,mixed_rtu_reporting
0,0,observed,0,1,138,0,drop_unresolved,0.1993608866490959,26,4,drop_unresolved
0,0,observed,0,1,138,0,rare_to_genus,0.03877802557097022,26,4,rare_species_to_genus
0,0,observed,0,1,138,0,difficult_to_genus,0.3049722761252868,26,4,difficult_genera_to_genus
0,0,observed,0,1,138,0,genus,NA,26,4,genus_level
0,0,observed,0,1,138,0,family,NA,26,4,family_level
0.1,0.06345565270727845,observed,0,1,154,20277,species,0,26,5,observed_congeneric_error
0.1,0.09751021762125014,regional,0,1,236,31159,species,0,26,5,regional_congeneric_error
0.1,0.06446646179266835,observed,0.5,1,154,20600,species,0,26,5,rare_weighted_error
0,0,observed,0,1,154,0,mixed_rtu,0.19809041577738418,26,5,mixed_rtu_reporting
0,0,observed,0,1,154,0,drop_unresolved,0.2002528587433421,26,5,drop_unresolved
0,0,observed,0,1,154,0,rare_to_genus,0.0435711916281224,26,5,rare_species_to_genus
0,0,observed,0,1,154,0,difficult_to_genus,0.3035494107264682,26,5,difficult_genera_to_genus
0,0,observed,0,1,154,0,genus,NA,26,5,genus_level
0,0,observed,0,1,154,0,family,NA,26,5,family_level
0.1,0.09193857965451056,observed,0,1,435,9580,species,0,27,1,observed_congeneric_error
0.1,0.10117082533589251,regional,0,1,456,10542,species,0,27,1,regional_congeneric_error
0.1,0.09187140115163148,observed,0.5,1,435,9573,species,0,27,1,rare_weighted_error
0,0,observed,0,1,435,0,mixed_rtu,0.2007101727447217,27,1,mixed_rtu_reporting
0,0,observed,0,1,435,0,drop_unresolved,0.199126679462572,27,1,drop_unresolved
0,0,observed,0,1,435,0,rare_to_genus,0.003838771593090211,27,1,rare_species_to_genus
0,0,observed,0,1,435,0,difficult_to_genus,0.06081573896353167,27,1,difficult_genera_to_genus
0,0,observed,0,1,435,0,genus,NA,27,1,genus_level
0,0,observed,0,1,435,0,family,NA,27,1,family_level
0.1,0.0946458602213618,observed,0,1,432,9680,species,0,27,2,observed_congeneric_error
0.1,0.10027768000312878,regional,0,1,447,10256,species,0,27,2,regional_congeneric_error
0.1,0.09400054753803434,observed,0.5,1,432,9614,species,0,27,2,rare_weighted_error
0,0,observed,0,1,432,0,mixed_rtu,0.2016797684696312,27,2,mixed_rtu_reporting
0,0,observed,0,1,432,0,drop_unresolved,0.19967538816535646,27,2,drop_unresolved
0,0,observed,0,1,432,0,rare_to_genus,0.0035981070827955726,27,2,rare_species_to_genus
0,0,observed,0,1,432,0,difficult_to_genus,0.11625405764793305,27,2,difficult_genera_to_genus
0,0,observed,0,1,432,0,genus,NA,27,2,genus_level
0,0,observed,0,1,432,0,family,NA,27,2,family_level
0.1,0.09424791768740813,observed,0,1,436,9618,species,0,27,3,observed_congeneric_error
0.1,0.09842234198922097,regional,0,1,455,10044,species,0,27,3,regional_congeneric_error
0.1,0.09219990200881921,observed,0.5,1,436,9409,species,0,27,3,rare_weighted_error
0,0,observed,0,1,436,0,mixed_rtu,0.20156785889269968,27,3,mixed_rtu_reporting
0,0,observed,0,1,436,0,drop_unresolved,0.2003919647231749,27,3,drop_unresolved
0,0,observed,0,1,436,0,rare_to_genus,0.0027731504164625184,27,3,rare_species_to_genus
0,0,observed,0,1,436,0,difficult_to_genus,0.11024007839294464,27,3,difficult_genera_to_genus
0,0,observed,0,1,436,0,genus,NA,27,3,genus_level
0,0,observed,0,1,436,0,family,NA,27,3,family_level
0.1,0.09419264887146639,observed,0,1,430,9323,species,0,27,4,observed_congeneric_error
0.1,0.0982036412131989,regional,0,1,446,9720,species,0,27,4,regional_congeneric_error
0.1,0.09452605629533836,observed,0.5,1,430,9356,species,0,27,4,rare_weighted_error
0,0,observed,0,1,430,0,mixed_rtu,0.19901392228576043,27,4,mixed_rtu_reporting
0,0,observed,0,1,430,0,drop_unresolved,0.20067085614985147,27,4,drop_unresolved
0,0,observed,0,1,430,0,rare_to_genus,0.0048394592737780115,27,4,rare_species_to_genus
0,0,observed,0,1,430,0,difficult_to_genus,0.16986603083513507,27,4,difficult_genera_to_genus
0,0,observed,0,1,430,0,genus,NA,27,4,genus_level
0,0,observed,0,1,430,0,family,NA,27,4,family_level
0.1,0.09668242053563154,observed,0,1,445,10433,species,0,27,5,observed_congeneric_error
0.1,0.10026874247057734,regional,0,1,456,10820,species,0,27,5,regional_congeneric_error
0.1,0.09638587711982208,observed,0.5,1,445,10401,species,0,27,5,rare_weighted_error
0,0,observed,0,1,445,0,mixed_rtu,0.19915670466129187,27,5,mixed_rtu_reporting
0,0,observed,0,1,445,0,drop_unresolved,0.2003336113427856,27,5,drop_unresolved
0,0,observed,0,1,445,0,rare_to_genus,0.00206653692892225,27,5,rare_species_to_genus
0,0,observed,0,1,445,0,difficult_to_genus,0.1085070892410342,27,5,difficult_genera_to_genus
0,0,observed,0,1,445,0,genus,NA,27,5,genus_level
0,0,observed,0,1,445,0,family,NA,27,5,family_level
0.1,0.024983004758667573,observed,0,1,40,588,species,0,28,1,observed_congeneric_error
0.1,0.06959551325628824,regional,0,1,94,1638,species,0,28,1,regional_congeneric_error
0.1,0.026342624065261725,observed,0.5,1,40,620,species,0,28,1,rare_weighted_error
0,0,observed,0,1,40,0,mixed_rtu,0.19434058463630188,28,1,mixed_rtu_reporting
0,0,observed,0,1,40,0,drop_unresolved,0.20088375254928625,28,1,drop_unresolved
0,0,observed,0,1,40,0,rare_to_genus,0.023835825968728755,28,1,rare_species_to_genus
0,0,observed,0,1,40,0,difficult_to_genus,0.3176410605030591,28,1,difficult_genera_to_genus
0,0,observed,0,1,40,0,genus,NA,28,1,genus_level
0,0,observed,0,1,40,0,family,NA,28,1,family_level
0.1,0.035063174922397584,observed,0,1,44,802,species,0,28,2,observed_congeneric_error
