varied_parameter,factor_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,response,low_factor_value,high_factor_value,low_response,high_response,high_minus_low
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_alpha_q1,1.5,12,3.7395114802349503,3.50602752051373,-0.23348395972122038
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_alpha_q2,1.5,12,2.114447491455308,1.7945383189490922,-0.319909172506216
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_gamma,1.5,12,26.31578947368421,50,23.68421052631579
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_bray_curtis,1.5,12,0.13108051289778236,0.20303550723581926,0.0719549943380369
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_jaccard,1.5,12,1.48309041790318,1.909212396260865,0.42612197835768484
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_occupancy,1.5,12,-12.861689814814815,-28.369994359842085,-15.50830454502727
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_sorensen,1.5,12,2.3872480363180064,3.153307962919678,0.7660599266016717
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,delta_alpha_med,1.5,12,52.658788774002964,66.90712353471596,14.248334760713
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,delta_gamma_med,1.5,12,34.61538461538461,76,41.38461538461539
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,delta_occupancy_med,1.5,12,13.344671201814066,-5.438723712835388,-18.783394914649453
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_alpha_q0,1.5,12,52.658788774002964,66.90712353471596,14.248334760713
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_alpha_q1,1.5,12,46.575134130786545,54.39778525479074,7.822651124004196
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_alpha_q2,1.5,12,40.24839955208373,43.55741243227977,3.309012880196036
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_gamma,1.5,12,34.61538461538461,76,41.38461538461539
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_bray_curtis,1.5,12,-2.9303530948367764,0.386926703605313,3.3172797984420894
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_jaccard,1.5,12,-5.193057494112265,1.0465617260484812,6.239619220160747
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_occupancy,1.5,12,13.344671201814066,-5.438723712835388,-18.783394914649453
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_sorensen,1.5,12,-8.385349838326647,1.702673803221553,10.0880236415482
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,delta_alpha_med,1.5,12,21.031746031746017,23.985572587917034,2.953826556171016
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,delta_gamma_med,1.5,12,32.05128205128205,66.66666666666667,34.61538461538462
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,delta_occupancy_med,1.5,12,-7.385524372230436,-26.493273542600896,-19.10774917037046
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_alpha_q0,1.5,12,21.031746031746017,23.985572587917034,2.953826556171016
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_alpha_q1,1.5,12,9.553690818433926,10.118827195588638,0.5651363771547118
regional_observed_ratio,Regional / observed species ratio,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_alpha_q2,1.5,12,5.655085166539928,5.915592402379265,0.260507235839337
